date,equal_weight_gross,equal_weight_net,epo_gross,epo_net,ppp_gross,ppp_net,icc_mvo_ex_post_gross,icc_mvo_ex_post_net,proposed_historical_gross,proposed_historical_net,proposed_ex_post_gross,proposed_ex_post_net,proposed_historical_epo_n_gross,proposed_historical_epo_n_net,proposed_historical_ppp_n_gross,proposed_historical_ppp_n_net,proposed_ex_post_msr_icc_n_gross,proposed_ex_post_msr_icc_n_net,proposed_ex_post_icc_n_gross,proposed_ex_post_icc_n_net,proposed_ex_post_msr_gross,proposed_ex_post_msr_net,rf
2015-12-31,-0.022898820023344466,-0.022942922996783934,-0.0011889316037939238,-0.0014844605748693832,-0.01697878005691159,-0.017258477927872645,0.00790928876173972,0.00790928876173972,0.02089932602642916,0.02089932602642916,-0.05151865035013295,-0.05151865035013295,-0.016197606491667214,-0.016197606491667214,-0.019711941511091593,-0.019711941511091593,-0.010046589207099409,-0.010046589207099409,-0.006997196769646617,-0.006997196769646617,-0.007585578929022101,-0.007585578929022101,0.0001
2016-01-31,-0.0550126182258541,-0.05505994287805249,-0.02336990882206083,-0.023658369785041964,-0.05639962049030021,-0.05690924202929466,-0.013583135709134359,-0.01410213610911962,-0.1646965088694341,-0.1646965088694341,-0.05400594493628819,-0.05430524991117935,-0.042650591570388176,-0.042911069847553336,-0.0429917652630817,-0.04325867110990266,-0.029557429744580185,-0.02988403589957994,-0.03644327705412715,-0.036670527424764926,-0.025586164512460166,-0.02595892222595383,0.0001
2016-02-29,0.0144738236040435,0.014377883231941427,0.0076811121579666046,0.007230762051292793,0.01679765343554111,0.016294309989007306,-7.730920401698496e-05,-7.730920401698496e-05,0.18802377193066694,0.18802377193066694,0.020814075835671516,0.020814075835671516,0.033541467181667624,0.033541467181667624,0.03309380053666949,0.03309380053666949,0.014977937941304996,0.014977937941304996,0.014255898199842933,0.014255898199842933,0.010783252264995885,0.010783252264995885,0.0002
2016-03-31,0.07811944419536265,0.078064876070289,0.06435615853637443,0.0640294739112027,0.08781347407734204,0.08757948555394704,0.06350399727899236,0.06350399727899236,0.018771452304822894,0.018771452304822894,0.11087681324015211,0.11087681324015211,0.064202049415537,0.064202049415537,0.06565923185815256,0.06565923185815256,0.07285843938676342,0.07285843938676342,0.07399840771267772,0.07399840771267772,0.07285199861338552,0.07285199861338552,0.0002
2016-04-30,0.012629998385452165,0.01258342817902545,-0.017925818778639118,-0.018156636068992617,-0.009801693537611898,-0.010502598734609818,-0.011984503257979982,-0.012577615127826142,0.04243750015111905,0.04243750015111905,0.042437500151118975,0.04043750015111897,-0.0033294258149666,-0.003601665358783585,-0.003198877728446863,-0.003437155735237665,0.008935778745381033,0.00848307686370202,-0.02233178263318437,-0.02262781290252541,0.010370608513434172,0.009756846611995844,0.0001
2016-05-31,0.01881805920249678,0.018696319244799416,0.02384680984287422,0.02348281730593623,0.03339869423503919,0.03257689506086468,0.033464433296993945,0.033464433296993945,-0.059040310635474075,-0.059040310635474075,-0.059040310635474026,-0.059040310635474026,0.0070916911758911825,0.0070916911758911825,0.007122245542571171,0.007122245542571171,0.01896164584941258,0.01896164584941258,0.01766021197265247,0.01766021197265247,0.015213737170599324,0.015213737170599324,0.0001
2016-06-30,9.73517418321985e-05,5.415068071319803e-05,0.04684687269579955,0.04662960992979631,0.005709250170007246,0.005424214877291027,0.04978821632735536,0.04978821632735536,-0.012591493210327384,-0.012591493210327384,-0.012591493210327397,-0.012591493210327397,-0.004967459257305932,-0.004967459257305932,-0.005037896357473877,-0.005037896357473877,0.007151818413220492,0.007151818413220492,0.016764069176401258,0.016764069176401258,0.006294870226235651,0.006294870226235651,0.0002
2016-07-31,0.04159739713363246,0.04154368425446923,0.008529601153751103,0.00826040308477997,0.03914812041157158,0.03891624322313452,0.011605230784840166,0.011158674602808276,0.04275305059100557,0.04075305059100557,0.08610936483972091,0.08410936483972091,0.046177122032372855,0.04592426836469592,0.04581374644402212,0.04554233127599622,0.03131366851547362,0.030929069291144844,0.06338549486495842,0.06315858474467155,0.029990276807188843,0.029571717753030052,0.0002
2016-08-31,0.004062073748259334,0.0039765853993745225,-0.028000290159044657,-0.028418772382322346,-0.011636745055276579,-0.012136446416657906,-0.019205917151866016,-0.019205917151866016,0.0759999153234009,0.0759999153234009,0.13237445820091337,0.13237445820091337,0.0035259959202854985,0.0035259959202854985,0.0033442671351130173,0.0033442671351130173,0.001817998169320806,0.001817998169320806,0.01844093395682616,0.01844093395682616,0.00532880852490131,0.00532880852490131,0.0002
2016-09-30,-0.0007561624488962948,-0.0008006831484454183,-0.00066628082107317,-0.0009846181148586018,0.005369170133358614,0.00485681533201743,0.0007429984908722651,0.0007429984908722651,-0.024943827323653515,-0.024943827323653515,0.052447631390934654,0.052447631390934654,-0.0015071661398688829,-0.0015071661398688829,-0.002054373921969865,-0.002054373921969865,-0.007416237665087403,-0.007416237665087403,0.015862810931864504,0.015862810931864504,-0.009811630490939891,-0.009811630490939891,0.0002
2016-10-31,-0.021360864629575472,-0.021400227363034388,-0.0215776463370115,-0.021935641557403664,-0.022885888130676796,-0.02346546740535663,-0.0026064554316700024,-0.003385223552408783,-0.03602291706805824,-0.03602291706805825,-0.025213523631214537,-0.025500191150407494,-0.023058735697482173,-0.02339092166685159,-0.024618327475136162,-0.02488276200262394,-0.011968025558008343,-0.012395091922340663,-0.02673132030612252,-0.026985902979597774,-0.010657746048203715,-0.011177936344685637,0.0002
2016-11-30,0.05432387548794482,0.05426085754375968,0.011608158084893476,0.011179663546120579,0.05478246230172948,0.054263836534649335,0.05386628772293383,0.05386628772293383,0.04783280470622632,0.04783280470622632,0.033665541312713466,0.033665541312713466,0.055627002960218525,0.055627002960218525,0.04923282578734394,0.04923282578734394,0.055118393286385646,0.055118393286385646,0.04281029046562654,0.04281029046562654,0.05756741134925461,0.05756741134925461,0.0001
2016-12-31,0.017066445608232155,0.016996985710495318,0.016477688473197447,0.016053869850626012,0.015048809501874346,0.01456758062029616,0.019194525059858573,0.019194525059858573,0.040539137059469245,0.040539137059469245,-0.000570151969249106,-0.000570151969249106,0.0024299651232791196,0.0024299651232791196,0.0021644185541650138,0.0021644185541650138,0.01725861680563638,0.01725861680563638,0.005512963077254974,0.005512963077254974,0.016931635373217194,0.016931635373217194,0.0003
2017-01-31,0.02884125817487656,0.02880644100480705,0.018843799197131948,0.018500429861819465,0.04062898761766759,0.040110176743377225,0.016626773441396406,0.0160559444284718,-0.09852681904790447,-0.09852681904790447,0.07209184902883559,0.07205903511667897,0.034401239478339785,0.03408599050761398,0.037269840026226825,0.03701696416960769,0.024972635955692952,0.02458203664330222,0.04260836135516015,0.04245789121248487,0.025099366793516202,0.024681356314656254,0.0004
2017-02-28,0.03656099237597297,0.03651228668238342,0.042510400477251464,0.04114207917892676,0.0401135040032022,0.03993173112016987,0.049059486008920294,0.049059486008920294,0.003064500993625609,0.003064500993625609,0.110299746047441,0.110299746047441,0.03926588589791164,0.03926588589791164,0.04472852322427669,0.04472852322427669,0.04073133688552233,0.04073133688552233,0.05377476162204403,0.05377476162204403,0.041027005049177126,0.041027005049177126,0.0004
2017-03-31,-0.0012859093863176678,-0.0013266944814063282,0.003044934140989401,0.0029398966810443997,-0.000541849147440562,-0.0007634054799246965,-0.0008164263018328949,-0.0008164263018328949,0.04517419295150207,0.04517419295150207,0.02230728259152733,0.02230728259152733,0.0014066409954576662,0.0014066409954576662,-0.0003232663111262901,-0.0003232663111262901,-0.0008888702121348291,-0.0008888702121348291,0.0027421162353451797,0.0027421162353451797,-0.0007109169058047705,-0.0007109169058047705,0.0003
2017-04-30,0.00253992477581667,0.002497215963768007,0.005396893923112689,0.005020892751549213,-0.0027407380509756564,-0.002954635356464917,0.0148541612920524,0.014120582820377623,-0.024078501983944473,-0.024078501983944484,-0.021437445386259957,-0.021521741404011384,-0.00038286855505895254,-0.0020397110931735735,-0.008800262342840311,-0.0090494165439629,0.010721980295967845,0.010287280789989396,-0.0014711137230286556,-0.0016142196127305268,0.015326722346264266,0.014765023847532952,0.0005
2017-05-31,0.011960921896359484,0.011900679923228668,0.03426770508467406,0.03413355815509443,0.005010793529540623,0.004743943093767483,0.034422777400819796,0.034422777400819796,-0.04229600988047122,-0.04229600988047122,0.04284796772859271,0.04284796772859271,0.02263226402281624,0.02263226402281624,0.023520823447755877,0.023520823447755877,0.01594308276541328,0.01594308276541328,0.026804903704353584,0.026804903704353584,0.015646259852120054,0.015646259852120054,0.0006
2017-06-30,0.015398112597139278,0.015352546266837415,0.0138077542682276,0.01363806580023965,0.018442836024625757,0.018073194061057344,0.0029906059266113314,0.0029906059266113314,0.010670751369955817,0.010670751369955817,-0.035433172843772356,-0.035433172843772356,0.011439067494179531,0.011439067494179531,0.014714595040254068,0.014714595040254068,0.012481667411799556,0.012481667411799556,-0.01093335518998841,-0.01093335518998841,0.014254845004468742,0.014254845004468742,0.0006
2017-07-31,0.014740230124063856,0.014688610030691787,0.018686809748451667,0.018421030407491587,0.023385599135432755,0.023139394873683636,0.022533008106707816,0.02205213894467835,0.036745176472233826,0.03674517647223381,0.089652198971542,0.0886160207978062,0.021471096076170558,0.021239412122717523,0.010064551616497596,0.009801744989666397,0.017512801000200504,0.017115734857640532,0.009793709157903657,0.00959166215695588,0.013600482463900658,0.01320521363656401,0.0007000000000000001
2017-08-31,-0.0028049940399865777,-0.0028628554263764247,0.02656004659569841,0.02634765352867341,-0.010861510189423586,-0.011110268234960257,0.0023233190052041916,0.0023233190052041916,-0.042025221338476026,-0.042025221338476026,-0.10962733562215284,-0.10962733562215284,0.017632814987529964,0.017632814987529964,0.006195208402915719,0.006195208402915719,0.010558066478737372,0.010558066478737372,-0.002164687778505519,-0.002164687778505519,0.006584459704824085,0.006584459704824085,0.0009
2017-09-30,0.03447520857213464,0.034428184583725506,0.010170072500568679,0.00996032701027485,0.051601383547601735,0.051419120654606625,0.03395394274787755,0.03395394274787755,0.024178088967734906,0.024178088967734906,0.13191959357713376,0.13191959357713376,0.042966186535494486,0.042966186535494486,0.0370831968258313,0.0370831968258313,0.021095895387851425,0.021095895387851425,0.04474022225436327,0.04474022225436327,0.029776579944865277,0.029776579944865277,0.0009
2017-10-31,0.02005918144399002,0.02000569405222412,0.037643237240065144,0.03749105927487658,0.025345017958543083,0.02491254269773011,0.04305338398554552,0.04244546142677813,0.05045046527860825,0.048450465278608246,0.019669204901173423,0.019669204901173416,0.012962332497940947,0.012715044392029801,0.028783801103604977,0.028473274869045936,0.028395524866922314,0.028017817723386917,0.03471993811495924,0.034592024782742,0.034479527032815545,0.03403921590542884,0.0009
2017-11-30,0.03615040968885644,0.03609657084832055,0.06056215615869663,0.060285421201075454,0.03693325643690905,0.03666880886542889,0.04026673643076557,0.04026673643076557,0.09416434403682843,0.09416434403682843,0.2721745571261034,0.2721745571261034,0.03355900641948294,0.03355900641948294,0.03735653917131839,0.03735653917131839,0.04660728037265596,0.04660728037265596,0.0457194280631439,0.0457194280631439,0.05425844589643789,0.05425844589643789,0.0008
2017-12-31,0.005121890415702454,0.005081100184175062,0.0016989912687822902,0.0013637650669660558,-0.0030581129433116085,-0.003286199401309485,0.007257831693601375,0.007257831693601375,0.009397970566005422,0.009397970566005422,-0.021058070454919246,-0.021058070454919246,0.014409263747235782,0.014409263747235782,0.01327194259414835,0.01327194259414835,0.002791824462041331,0.002791824462041331,0.0109009269031272,0.0109009269031272,-0.00015955243201042123,-0.00015955243201042123,0.0009
2018-01-31,0.0409556333331873,0.04091709458173432,0.03563926250321724,0.035029900289460264,0.023556048241242203,0.02332772893252928,0.025829507114318553,0.025135504057759762,0.09363462136239321,0.09163462136239321,0.043914654079802856,0.04277876320163918,0.06935375010018145,0.06856137687762212,0.05316183643011248,0.05296815214555972,0.041584365587390745,0.04118918556780621,0.06671303651860407,0.06644578359241873,0.04385125099625364,0.043370581496228786,0.0011
2018-02-28,-0.0417740403348519,-0.04187027087982117,-0.050038693202490894,-0.050491627946877116,-0.04045851575656775,-0.04068625637969947,-0.04381393117585171,-0.04381393117585171,-0.046656998840820606,-0.046656998840820606,0.029569347864474634,0.029569347864474634,-0.0430844039300083,-0.0430844039300083,-0.027497948110505745,-0.027497948110505745,-0.03884621164054163,-0.03884621164054163,-0.02710380524056631,-0.02710380524056631,-0.03898794040321469,-0.03898794040321469,0.0011
2018-03-31,-0.006458675157780318,-0.00650417065534535,0.007018382913102883,0.006209182253417055,0.011338416484462125,0.011170397456664007,0.005897247250577756,0.005897247250577756,-0.02060563372613033,-0.02060563372613033,-0.024105727508668923,-0.024105727508668923,-0.01590991096097038,-0.01590991096097038,-0.008644948009145073,-0.008644948009145073,-0.007228524329999871,-0.007228524329999871,-0.014184563667648423,-0.014184563667648423,-0.010045867459609795,-0.010045867459609795,0.0012
2018-04-30,0.001807591779090156,0.0017561511752366727,-0.006503600731125876,-0.006930370236201623,-0.00048468678698909305,-0.0008707443103192008,-0.006350631698593735,-0.00706867746958029,-0.08241130508156659,-0.08441130508156659,-0.015019329345150309,-0.015941268862513597,-0.020767479383735757,-0.021173675174278733,-0.023368220628014656,-0.02361897362867439,0.00033445714747651193,-0.000140789316536933,-0.016017572064567068,-0.016384068548813135,-0.02302088820303252,-0.023581107446827544,0.0014000000000000002
2018-05-31,0.017171377203759344,0.01709578095605774,-0.008196723804519112,-0.008504209391644767,0.01851867852511058,0.01820327368174699,0.03458374051994245,0.03458374051994245,-0.04485554049134357,-0.04485554049134357,0.1351235435233484,0.1351235435233484,0.011664225835735054,0.011664225835735054,0.036501088961288716,0.036501088961288716,0.012279059238074146,0.012279059238074146,0.04136957629413754,0.04136957629413754,0.011215264948978437,0.011215264948978437,0.0014000000000000002
2018-06-30,0.006922485031041595,0.006870704562906499,0.015524606112917491,0.015114316089575258,0.0006763979882296271,0.00032430023546583056,-0.009315280563064311,-0.009315280563064311,0.048187488411675534,0.048187488411675534,-0.009418242084672963,-0.009418242084672963,0.01805990676752285,0.01805990676752285,0.0005617866545279048,0.0005617866545279048,0.009525613745454858,0.009525613745454858,0.007448983399360403,0.007448983399360403,0.0015281816813320498,0.0015281816813320498,0.0014000000000000002
2018-07-31,0.036490746136791485,0.03644111547654104,0.02116765542901112,0.020754437343880848,0.044562965680981725,0.04427045473244781,0.0489010185706395,0.04822219241236372,-0.004491508848198253,-0.005675913122109234,0.02798336762333213,0.027983367623332124,0.03431078030486495,0.03397854540185686,0.03771498387022565,0.03746937022694231,0.0398123753535885,0.03939080976326755,0.04842953452574487,0.04812998175099824,0.032382937582019065,0.03182438089334412,0.0016
2018-08-31,0.023529314009929782,0.02346663799748826,0.03129723577545371,0.031024897060986913,0.021417965966160007,0.02115231685300328,0.04549975509367691,0.04549975509367691,0.04832417009319538,0.04832417009319538,0.2004219748535452,0.2004219748535452,0.03207014439213446,0.03207014439213446,0.033450870024182906,0.033450870024182906,0.029425552007996354,0.029425552007996354,0.03967194059860419,0.03967194059860419,0.02747709953576382,0.02747709953576382,0.0016
2018-09-30,-0.0025675473945070085,-0.0026081928019899892,0.00297579969761216,0.0026518229131591436,-0.022410222528774785,-0.022635235344435713,-0.0010027769645765121,-0.0010027769645765121,-0.029410420105254645,-0.029410420105254645,-0.008302898703572793,-0.008302898703572793,-0.009591726878681232,-0.009591726878681232,0.002605422792492998,0.002605422792492998,0.002412819098796853,0.002412819098796853,0.011271001622043697,0.011271001622043697,0.00338404365113991,0.00338404365113991,0.0015
2018-10-31,-0.07320647847220073,-0.07324360860671837,-0.04291524180104872,-0.043137248185425255,-0.08664279858226982,-0.08687226979204442,-0.06708477871275892,-0.06786658249526722,0.0738822528387743,0.07313751816343607,-0.07158970121940307,-0.0727725698036138,-0.06007558983347387,-0.060221639997267595,-0.08695353074181539,-0.08710448135995116,-0.06018975040988204,-0.06054597253331265,-0.06523569774881663,-0.0653383475072491,-0.06819540428441534,-0.06873533251893336,0.0019
2018-11-30,0.031649103712229294,0.03157160373679443,0.03129185539295751,0.03063748742628901,0.04446890009537503,0.04402085116964915,0.028026321293724177,0.028026321293724177,0.056194149518354115,0.056194149518354115,-0.02828494243691799,-0.02828494243691799,0.04378127435972938,0.04378127435972938,0.041216126644660456,0.041216126644660456,0.04166827676818991,0.04166827676818991,0.036827669906240604,0.036827669906240604,0.05352595071360983,0.05352595071360983,0.0018
2018-12-31,-0.09808273608328799,-0.09814019681179423,-0.06677990600606545,-0.06734202392566828,-0.11274652253845627,-0.11300898616158742,-0.06892912128731277,-0.06892912128731277,-0.0693350996111926,-0.0693350996111926,-0.10089535388891913,-0.10089535388891913,-0.08285406391340118,-0.08285406391340118,-0.09093887625133398,-0.09093887625133398,-0.08528371267551657,-0.08528371267551657,-0.06914064492067912,-0.06914064492067912,-0.0838466452392629,-0.0838466452392629,0.0019
2019-01-31,0.09362676827879525,0.0935747068071942,0.052086343866966145,0.05144638037489746,0.10722566736001471,0.10695043831591518,0.05495376907291415,0.054046420999293604,0.06502026348219271,0.06371547077364403,0.1115376561560334,0.11107503145740619,0.06533437109199575,0.06478106960491505,0.0909008563980132,0.09070626318707757,0.08274108639707226,0.08232014292741942,0.06387420711222658,0.06354301460357799,0.08251140728461484,0.08203914372928177,0.0021
2019-02-28,0.03864015531754071,0.03855633086391064,0.02723151703396585,0.026920887765268298,0.040915981978691986,0.040465505895379526,0.04742369474721003,0.04742369474721003,0.002476927088855177,0.002476927088855177,0.06548081456410806,0.06548081456410806,0.03873431611010921,0.03873431611010921,0.03962034418489557,0.03962034418489557,0.04069362350571359,0.04069362350571359,0.053609965331743094,0.053609965331743094,0.042464148059252034,0.042464148059252034,0.0018
2019-03-31,0.003844793563994851,0.0038017137053872265,0.014576240832211136,0.014381073144277449,-0.009180603501627057,-0.00948901922394033,0.008893737304259344,0.008893737304259344,0.02006798977673762,0.02006798977673762,0.0682645775580195,0.0682645775580195,0.0338412058688765,0.0338412058688765,-0.001295815106292851,-0.001295815106292851,0.019645074882371386,0.019645074882371386,0.02938974958109275,0.02938974958109275,0.015122314187685513,0.015122314187685513,0.0019
2019-04-30,0.03808076274421141,0.038040062963203954,0.029339102081253593,0.029115005977171038,0.04763319490065718,0.04731176898080779,0.026548962206421486,0.025746529541475667,-0.04940047680003747,-0.05069337297226791,0.05643577640974426,0.05555323125592809,0.022196601875558233,0.021941449669302535,0.03749644833320141,0.037195426483683465,0.03801882323683023,0.037664921888908416,0.059276628014889046,0.05908960233122811,0.05128518042366237,0.05095208273700708,0.0021
2019-05-31,-0.06588287590516814,-0.06593583883665044,-0.00949730119098633,-0.009679449161595412,-0.08500034853544775,-0.08524834176317313,-0.020235800923687874,-0.020235800923687874,-0.1168430799807277,-0.1168430799807277,-0.124212972720962,-0.124212972720962,-0.06396148102917934,-0.06396148102917934,-0.08330657793816226,-0.08330657793816226,-0.05417585450773643,-0.05417585450773643,-0.09444575214889032,-0.09444575214889032,-0.07318831672618178,-0.07318831672618178,0.0021
2019-06-30,0.07640485010730513,0.07633506564895931,0.03872221053283856,0.03850764545306813,0.08021461650334469,0.07999455678916347,0.05165977862572024,0.05165977862572024,0.11138589272020397,0.11138589272020397,0.13051932447900977,0.13051932447900977,0.06379175090038218,0.06379175090038218,0.0867883111316847,0.0867883111316847,0.05682718039716632,0.05682718039716632,0.07520203120348742,0.07520203120348742,0.06572875175563948,0.06572875175563948,0.0018
2019-07-31,0.013368386693420144,0.013316608741452695,0.0276749549915175,0.027430588083138675,0.01831314560136736,0.01797867367218741,0.01984948538046059,0.01907334084054699,0.15687057125952256,0.15687057125952256,0.07639457956217933,0.07639457956217932,0.03924076290843148,0.03904565880038114,0.025817739110052407,0.025566799872606318,0.019207971634924305,0.018827685280517505,0.02161875436841772,0.021379357417107937,0.020492633502492356,0.02007875112706885,0.0019
2019-08-31,-0.029561621205202393,-0.02961410878222591,0.03149819045190491,0.031104806537485628,-0.05818844278049698,-0.058556196969022395,0.009972207065667213,0.009972207065667213,0.0016627555672814967,0.0016627555672814967,-0.016461252219048768,-0.016461252219048768,-0.013794538636538697,-0.013794538636538697,-0.023017269043246337,-0.023017269043246337,-0.0062305035467530735,-0.0062305035467530735,-0.006668342271030553,-0.006668342271030553,-0.014708806683167628,-0.014708806683167628,0.0016
2019-09-30,0.03817222266161362,0.03809526598915176,-0.006971215985836471,-0.00722834844825249,0.06376615735254992,0.06315557619848863,0.02447435581034891,0.02447435581034891,0.00977549075597613,0.00977549075597613,0.07296164059249252,0.07296164059249252,0.02695788560711822,0.02695788560711822,0.035488819967505685,0.035488819967505685,0.02381975686994864,0.02381975686994864,0.027831477341337896,0.027831477341337896,0.030741130574698818,0.030741130574698818,0.0018
2019-10-31,0.011691784234539178,0.01163073218483549,-0.008332291417634339,-0.008570648535856604,0.017670781942272295,0.017473105849444344,-0.012632982063965896,-0.013195194683114638,-0.03880821555874959,-0.038808215558749595,0.08581535909200583,0.08465254252924555,0.01099228855504542,0.010747891148285168,0.03820039297156661,0.03782556673142959,0.025694161801800695,0.025378859664653232,0.05127476096706218,0.051008418044814416,0.03829273948909086,0.037934167475449754,0.0015
2019-11-30,0.03481354808087502,0.034757616319447016,0.0014346225047143744,0.0011489139680735349,0.02927436377230175,0.02897264029543456,0.010928753230134106,0.010928753230134106,0.04769969522897291,0.04769969522897291,0.0533699939338595,0.0533699939338595,0.03557706096099117,0.03557706096099117,0.04488476401436412,0.04488476401436412,0.02865681423740499,0.02865681423740499,0.05194463435306956,0.05194463435306956,0.02932256465436395,0.02932256465436395,0.0012
2019-12-31,0.027078047138686404,0.02703235458824606,0.012962573740714883,0.012739794125323488,0.03476591243486864,0.03432791818341434,0.017954120595077474,0.017954120595077474,-0.02230011737123479,-0.02230011737123479,0.07275870580396122,0.07275870580396122,0.02785076491064901,0.02785076491064901,0.023520907028746138,0.023520907028746138,0.019475617485479366,0.019475617485479366,0.0397738891398537,0.0397738891398537,0.023556218040887093,0.023556218040887093,0.0014000000000000002
2020-01-31,-0.018380381305595665,-0.018436216384854636,0.011544061075609176,0.01131875375957107,-0.032701241875412096,-0.03295900495343903,0.01425663464802213,0.013188663259403412,-0.09806531657258462,-0.09884431641174829,-0.04224408293722089,-0.04260499254902838,-0.03845033094352894,-0.038649367239532155,-0.03774042240126698,-0.03798345096270058,-0.005184280389296694,-0.005525477632403684,-0.031083490149481703,-0.03128438964502617,-0.009810836329380694,-0.010152321074396993,0.0013
2020-02-29,-0.09300139500761398,-0.09307310005133802,-0.09980445957788556,-0.10006909366818212,-0.10020898723587743,-0.10082270689051778,-0.08815599875710285,-0.08815599875710285,-0.1022999516409364,-0.1022999516409364,-0.09790499350073772,-0.09790499350073772,-0.06651151791959975,-0.06651151791959975,-0.08506307245855937,-0.08506307245855937,-0.07257524362922205,-0.07257524362922205,-0.0886315687111889,-0.0886315687111889,-0.06509594283388191,-0.06509594283388191,0.0012
