date,net_exposure,gross_exposure,turnover,cost,n_holdings,effective_n,max_weight,entropy,unpriced_weight
2015-02-28,1.000000000000003,1.000000000000003,1.000000000000003,0.0010000000000000033,1,1.0000000000000062,1.0,1.153367057766751e-13,0.0
2015-03-31,1.0000000000000027,1.0000000000000027,0.0,0.0,1,1.0000000000000058,0.9999999999999998,1.0934640244699382e-13,0.0
2015-04-30,1.0000000000000022,1.0000000000000022,3.983646396107191e-15,3.983646396107191e-18,1,1.0000000000000044,1.0,9.333220399201379e-14,0.0
2015-05-31,1.0000000000000022,1.0000000000000022,0.0,0.0,1,1.0000000000000044,1.0,9.757138850037144e-14,0.0
2015-06-30,1.0000000000000022,1.0000000000000022,0.0,0.0,1,1.0000000000000044,1.0,9.133704916612213e-14,0.0
2015-07-31,1.0000000000000022,1.0000000000000022,4.9185426989182366e-15,4.9185426989182365e-18,1,1.0000000000000053,0.9999999999999996,1.007235822248516e-13,0.0
2015-08-31,1.0000000000000022,1.0000000000000022,0.0,0.0,1,1.0000000000000056,0.9999999999999994,1.0557936442694777e-13,0.0
2015-09-30,1.0000000000000024,1.0000000000000024,0.0,0.0,1,1.0000000000000058,0.9999999999999996,1.0875062260646453e-13,0.0
2015-10-31,1.0000000000000018,1.0000000000000018,2.0000000000000027,0.0020000000000000026,1,1.0000000000000036,1.0,7.4055463586458e-14,0.0
2015-11-30,1.0000000000000016,1.0000000000000016,0.0,0.0,1,1.000000000000003,1.0,6.689440440742348e-14,0.0
2015-12-31,1.000000000000002,1.000000000000002,0.0,0.0,1,1.000000000000004,1.0,7.799517785933771e-14,0.0
2016-01-31,1.0000000000000013,1.0000000000000013,2.5454212913885916e-15,2.545421291388592e-18,1,1.0000000000000027,1.0,5.1245905497618137e-14,0.0
2016-02-29,1.0000000000000016,1.0000000000000016,0.0,0.0,1,1.0000000000000027,1.0000000000000002,5.695881963603499e-14,0.0
2016-03-31,1.0000000000000016,1.0000000000000016,0.0,0.0,1,1.0000000000000027,1.0000000000000002,4.8809354267285145e-14,0.0
2016-04-30,1.0000000000000016,1.0000000000000016,2.23020005114478e-15,2.23020005114478e-18,1,1.000000000000003,1.0,6.959711152144532e-14,0.0
2016-05-31,1.0000000000000016,1.0000000000000016,0.0,0.0,1,1.000000000000003,1.0,6.751913268292831e-14,0.0
2016-06-30,1.0000000000000016,1.0000000000000016,0.0,0.0,1,1.000000000000003,1.0,7.286725630053347e-14,0.0
2016-07-31,1.0000000000000038,1.0000000000000038,2.0000000000000044,0.0020000000000000044,1,1.0000000000000075,1.0,1.4784282876222058e-13,0.0
2016-08-31,1.0000000000000036,1.0000000000000036,0.0,0.0,1,1.0000000000000075,0.9999999999999998,1.4784315946378834e-13,0.0
2016-09-30,1.0000000000000033,1.0000000000000033,0.0,0.0,1,1.000000000000007,0.9999999999999998,1.3743675061549218e-13,0.0
2016-10-31,1.0000000000000036,1.0000000000000036,7.214966748011091e-15,7.214966748011092e-18,1,1.0000000000000095,0.9999999999999988,1.7873963929325416e-13,0.0
2016-11-30,1.0000000000000038,1.0000000000000038,0.0,0.0,1,1.00000000000001,0.9999999999999988,1.8299269835817508e-13,0.0
2016-12-31,1.0000000000000036,1.0000000000000036,0.0,0.0,1,1.00000000000001,0.9999999999999986,1.8457760291813673e-13,0.0
2017-01-31,1.0000000000000033,1.0000000000000033,6.525600623553868e-15,6.5256006235538686e-18,1,1.000000000000007,0.9999999999999998,1.4062183392567827e-13,0.0
2017-02-28,1.0000000000000038,1.0000000000000038,0.0,0.0,1,1.0000000000000084,0.9999999999999996,1.6161764348063306e-13,0.0
2017-03-31,1.0000000000000036,1.0000000000000036,0.0,0.0,1,1.0000000000000084,0.9999999999999993,1.6651985980176502e-13,0.0
2017-04-30,1.0000000000000038,1.0000000000000038,5.3410731199017506e-15,5.341073119901751e-18,1,1.000000000000009,0.9999999999999992,1.7339139583462033e-13,0.0
2017-05-31,1.0000000000000038,1.0000000000000038,0.0,0.0,1,1.000000000000009,0.9999999999999992,1.7514089248688075e-13,0.0
2017-06-30,1.000000000000004,1.000000000000004,0.0,0.0,1,1.0000000000000095,0.9999999999999992,1.8155582126793006e-13,0.0
2017-07-31,1.0000000000000042,1.0000000000000042,7.693801675620043e-15,7.693801675620042e-18,1,1.0000000000000124,0.999999999999998,2.33749049417232e-13,0.0
2017-08-31,1.0000000000000042,1.0000000000000042,0.0,0.0,1,1.0000000000000122,0.9999999999999981,2.26791312083983e-13,0.0
2017-09-30,1.0000000000000044,1.0000000000000044,0.0,0.0,1,1.0000000000000129,0.999999999999998,2.3913938814876045e-13,0.0
2017-10-31,1.000000000000003,1.000000000000003,2.0,0.002,1,1.0000000000000078,0.9999999999999992,1.56454181910035e-13,0.0
2017-11-30,1.0000000000000029,1.0000000000000029,0.0,0.0,1,1.0000000000000075,0.9999999999999991,1.532027850938561e-13,0.0
2017-12-31,1.0000000000000029,1.0000000000000029,0.0,0.0,1,1.0000000000000073,0.9999999999999992,1.4411473265269663e-13,0.0
2018-01-31,1.0000000000000033,1.0000000000000033,1.1527185480806081,0.0011527185480806083,2,1.954417215375613,0.5763592740402987,0.6814399448236825,0.0
2018-02-28,1.000000000000003,1.000000000000003,0.0,0.0,2,1.9504151168057022,0.5797225395134646,0.6803813990506506,0.0
2018-03-31,1.0000000000000036,1.0000000000000036,0.0,0.0,2,1.9043327606078888,0.6120676347405236,0.6678142177050623,0.0
2018-04-30,1.0000000000000053,1.0000000000000053,1.2042324061431917,0.0012042324061431915,2,1.998981102449704,0.5112883617666472,0.6928923046827039,0.0
2018-05-31,1.0000000000000058,1.0000000000000058,0.0,0.0,2,1.9964969466005877,0.5209439724523347,0.692269623863969,0.0
2018-06-30,1.000000000000006,1.000000000000006,0.0,0.0,2,1.9999958882343907,0.5007169182380043,0.6931461526162442,0.0
2018-07-31,1.0000000000000089,1.0000000000000089,0.9817328256411966,0.0009817328256411966,1,1.0000000000000178,1.0,3.227182221522399e-13,0.0
2018-08-31,1.0000000000000095,1.0000000000000095,0.0,0.0,1,1.0000000000000204,0.9999999999999993,3.7113627700974767e-13,0.0
2018-09-30,1.0000000000000093,1.0000000000000093,0.0,0.0,1,1.0000000000000204,0.9999999999999991,3.6608110584851e-13,0.0
2018-10-31,1.0000000000000038,1.0000000000000038,2.0000000000000107,0.0020000000000000104,1,1.000000000000008,0.9999999999999998,1.650584388471073e-13,0.0
2018-11-30,1.0000000000000047,1.0000000000000047,0.0,0.0,1,1.0000000000000089,1.0000000000000002,1.698960515339066e-13,0.0
2018-12-31,1.000000000000004,1.000000000000004,0.0,0.0,1,1.000000000000008,1.0,1.62401225919583e-13,0.0
2019-01-31,1.0000000000000033,1.0000000000000033,6.934599900137019e-15,6.934599900137019e-18,1,1.0000000000000082,0.9999999999999992,1.608781202160518e-13,0.0
2019-02-28,1.0000000000000029,1.0000000000000029,0.0,0.0,1,1.0000000000000075,0.9999999999999991,1.4648880350616735e-13,0.0
2019-03-31,1.0000000000000029,1.0000000000000029,0.0,0.0,1,1.0000000000000073,0.9999999999999992,1.3804156285269252e-13,0.0
2019-04-30,1.0000000000000033,1.0000000000000033,4.619968541208408e-15,4.619968541208408e-18,1,1.0000000000000082,0.9999999999999992,1.5406400638944414e-13,0.0
2019-05-31,1.0000000000000027,1.0000000000000027,0.0,0.0,1,1.0000000000000069,0.9999999999999992,1.4773180937298749e-13,0.0
2019-06-30,1.000000000000004,1.000000000000004,0.0,0.0,1,1.0000000000000093,0.9999999999999993,1.6908281527521638e-13,0.0
2019-07-31,1.0000000000000038,1.0000000000000038,6.5230782938292584e-15,6.523078293829258e-18,1,1.000000000000009,0.9999999999999992,1.775755258327509e-13,0.0
2019-08-31,1.0000000000000033,1.0000000000000033,0.0,0.0,1,1.0000000000000082,0.9999999999999992,1.5939206756326057e-13,0.0
2019-09-30,1.000000000000003,1.000000000000003,0.0,0.0,1,1.0000000000000073,0.9999999999999994,1.4207497791598664e-13,0.0
2019-10-31,1.0000000000000042,1.0000000000000042,6.818585658197819e-15,6.8185856581978195e-18,1,1.0000000000000084,1.0,1.6831389599881595e-13,0.0
2019-11-30,1.000000000000004,1.000000000000004,0.0,0.0,1,1.000000000000008,1.0,1.5764731400724087e-13,0.0
2019-12-31,1.0000000000000042,1.0000000000000042,0.0,0.0,1,1.0000000000000087,0.9999999999999999,1.6623305826421194e-13,0.0
2020-01-31,1.000000000000004,1.000000000000004,6.2272464219018815e-15,6.227246421901882e-18,1,1.000000000000008,1.0,1.5696356134689695e-13,0.0
2020-02-29,1.0000000000000044,1.0000000000000044,0.0,0.0,1,1.0000000000000089,1.0,1.6872313807099848e-13,0.0
2020-03-31,1.0000000000000044,1.0000000000000044,0.0,0.0,1,1.000000000000008,1.0000000000000004,1.6468373867906604e-13,0.0
2020-04-30,1.0000000000000036,1.0000000000000036,6.911532180399292e-15,6.911532180399293e-18,1,1.000000000000007,1.0,1.3541632164568194e-13,0.0
2020-05-31,1.000000000000003,1.000000000000003,0.0,0.0,1,1.0000000000000073,0.9999999999999994,1.3912591783933031e-13,0.0
2020-06-30,1.0000000000000029,1.0000000000000029,0.0,0.0,1,1.0000000000000073,0.9999999999999992,1.3589500062383363e-13,0.0
2020-07-31,1.0000000000000044,1.0000000000000044,6.845794236993484e-15,6.845794236993484e-18,1,1.0000000000000089,1.0,1.8223619250186217e-13,0.0
2020-08-31,1.0000000000000049,1.0000000000000049,0.0,0.0,1,1.0000000000000102,0.9999999999999998,1.8659427937925154e-13,0.0
2020-09-30,1.0000000000000044,1.0000000000000044,0.0,0.0,1,1.0000000000000098,0.9999999999999996,1.8705129992921604e-13,0.0
2020-10-31,1.0000000000000036,1.0000000000000036,6.49218936737593e-15,6.49218936737593e-18,1,1.000000000000007,1.0,1.4046404421929207e-13,0.0
2020-11-30,1.0000000000000033,1.0000000000000033,0.0,0.0,1,1.0000000000000067,1.0,1.3660460420232164e-13,0.0
2020-12-31,1.0000000000000024,1.0000000000000024,0.0,0.0,1,1.0000000000000056,0.9999999999999997,1.2134402115185291e-13,0.0
2021-01-31,1.0000000000000036,1.0000000000000036,5.4177598231304935e-15,5.417759823130493e-18,1,1.000000000000007,1.0,1.2878084757271202e-13,0.0
2021-02-28,1.0000000000000029,1.0000000000000029,0.0,0.0,1,1.0000000000000058,1.0,1.1734542374822119e-13,0.0
2021-03-31,1.0000000000000027,1.0000000000000027,0.0,0.0,1,1.0000000000000058,0.9999999999999998,1.1388381297190648e-13,0.0
2021-04-30,1.0000000000000033,1.0000000000000033,5.2630784092533895e-15,5.2630784092533895e-18,1,1.0000000000000067,1.0,1.3595641969483066e-13,0.0
2021-05-31,1.000000000000004,1.000000000000004,0.0,0.0,1,1.0000000000000084,0.9999999999999998,1.5127998884713775e-13,0.0
2021-06-30,1.0000000000000038,1.0000000000000038,0.0,0.0,1,1.000000000000008,0.9999999999999998,1.5258116487095082e-13,0.0
